policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,profile_label,energy_scale,latency_scale,normalized_value
All-On-Board,580.3355383429738,149292.12533290667,39,3828.0032136642735,141896346105.7374,0.0,100.0,1133.451781455958,1836.6455099593884,0,221,39,0,0,221,15.0,0.0,0.0,85.0,707.8746670933351,707.8746670933351,0.0,0.00040461555517350254,,,,,0,4.0x constrained,4.0,4.0,0.17982511363802173
Fixed-Threshold,1837.8826647121002,149990.86798335874,254,590.5152282809399,141896346105.7374,57960332634.62833,59.15304782306527,30.049815860020864,736.9298172144859,0,0,38,152,70,0,14.615384615384615,58.46153846153846,26.923076923076923,0.0,9.132016640029576,9.132016640029576,0.0,0.0011123061995021999,,,,,0,4.0x constrained,4.0,4.0,0.5694937449098322
Deadline-Energy,3227.2218635221216,149940.44760746643,254,590.316722864041,141896346105.7374,106252083162.00635,25.119930091201848,23.047337169273064,736.8176803410713,0,0,41,24,195,0,15.76923076923077,9.23076923076923,75.0,0.0,59.552392533354435,59.552392533354435,0.0,0.010628846603839729,,,,,0,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2779.5781991727285,149352.45343386618,254,588.0017851727015,141896346105.7374,94231282157.63597,33.59146676869514,31.610940868205944,736.8176803410713,0,0,39,51,170,0,15.0,19.615384615384617,65.38461538461539,0.0,647.5465661333451,647.5465661333451,0.0,0.0015749997916058279,,,,,0,4.0x constrained,4.0,4.0,0.8612913263233647
Heuristic-TVD,3029.7909913133703,149827.85228853335,255,587.560205053072,141896346105.7374,97486317735.20575,31.297513705841638,23.053106371620682,729.9139444542953,0,0,49,14,197,0,18.846153846153847,5.384615384615385,75.76923076923077,0.0,172.14771146663338,172.14771146663338,0.0,0.015055384518256268,,,,,0,4.0x constrained,4.0,4.0,0.9388232725985317
All-Downlink,2566.3119925629917,0.0,257,0.0,138183152908.2682,131685291155.26335,4.702354531828057,39.57007844914237,111.89255143557872,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0003030767682223366,,,,,1,4.0x constrained,4.0,4.0,0.8102178911569637
All-On-Board,618.658418169853,149038.64706687996,39,3821.50377094564,138183152908.2682,0.0,100.0,1237.9251245717069,1867.0398395807347,0,221,39,0,0,221,15.0,0.0,0.0,85.0,961.3529331199998,961.3529331199998,0.0,0.00036307688927851047,,,,,1,4.0x constrained,4.0,4.0,0.1953184649289199
Fixed-Threshold,2522.8127280067365,149997.2810041597,257,583.6470077982868,138183152908.2682,86679421629.81477,37.272077090789615,30.02775118146443,114.0521055238665,0,0,38,60,162,0,14.615384615384615,23.076923076923077,62.30769230769231,0.0,2.7189958400267358,2.7189958400267358,0.0,0.001162307475729344,,,,,1,4.0x constrained,4.0,4.0,0.7964846106759534
Deadline-Energy,3167.4343662028805,149992.4871247465,257,583.628354570998,138183152908.2682,101251325870.90717,26.726721933952348,19.761387284635568,111.89255143557872,0,0,38,19,203,0,14.615384615384615,7.3076923076923075,78.07692307692308,0.0,7.512875253339132,7.512875253339132,0.0,0.010685768435136057,,,,,1,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2946.894547955255,149982.54189706664,257,583.5896571870297,138183152908.2682,102290270031.786,25.974861711477526,29.488675726419174,111.89255143557872,0,0,39,14,207,0,15.0,5.384615384615385,79.61538461538461,0.0,17.45810293333099,17.45810293333099,0.0,0.0013961540669417726,,,,,1,4.0x constrained,4.0,4.0,0.9303727267087751
Heuristic-TVD,3015.80964974546,149564.47767221334,257,581.9629481409079,138183152908.2682,103313572464.73965,25.234321051189525,19.680874613365845,111.89255143557872,0,0,46,6,208,0,17.692307692307693,2.3076923076923075,80.0,0.0,435.5223277866735,435.5223277866735,0.0,0.014004616129498642,,,,,1,4.0x constrained,4.0,4.0,0.9521301157570036
All-Downlink,2556.686277673104,0.0,253,0.0,143551818802.25815,133655118349.42921,6.894165838791344,37.746426882901076,754.0107986472566,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00028576939187657373,,,,,2,4.0x constrained,4.0,4.0,0.8347021300564783
All-On-Board,617.6676911404697,148566.12788437333,40,3714.153197109333,143551818802.25815,0.0,100.0,1242.744293681246,1882.8226498263575,0,220,40,0,0,220,15.384615384615385,0.0,0.0,84.61538461538461,1433.8721156267084,1433.8721156267084,0.0,0.00034346169111533806,,,,,2,4.0x constrained,4.0,4.0,0.20165498675545254
Fixed-Threshold,2373.2732883497797,149993.81205717294,253,592.8609172220274,143551818802.25815,84615951130.01659,41.05546565970397,29.601315896272414,754.0107986472566,0,0,39,72,149,0,15.0,27.692307692307693,57.30769230769231,0.0,6.1879428266901755,6.1879428266901755,0.0,0.0010588471643411769,,,,,2,4.0x constrained,4.0,4.0,0.7748218020689787
Deadline-Energy,3062.9923964613718,149956.14582981291,253,592.7120388530154,143551818802.25815,103291555162.98987,28.04580532325165,28.56329773177737,753.8664932918881,0,0,37,35,188,0,14.23076923076923,13.461538461538462,72.3076923076923,0.0,43.854170186684655,43.854170186684655,0.0,0.009757691945056789,,,,,2,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2844.746298910917,149649.4195480529,253,591.4996820081142,143551818802.25815,87959213180.34184,38.72650732380814,31.570816479926393,753.8664932918881,0,0,39,50,171,0,15.0,19.23076923076923,65.76923076923077,0.0,350.5804519466478,350.5804519466478,0.0,0.0016403844571099258,,,,,2,4.0x constrained,4.0,4.0,0.9287474243153229
Heuristic-TVD,2941.840860611708,149381.85336287998,253,590.4421081536758,143551818802.25815,106677348696.34995,25.687219022074935,28.255182109945295,754.0107986472566,0,0,43,6,211,0,16.53846153846154,2.3076923076923075,81.15384615384616,0.0,618.1466371199926,618.1466371199926,0.0,0.01406692328880756,,,,,2,4.0x constrained,4.0,4.0,0.9604466743078997
All-Downlink,2523.31517969433,0.0,255,0.0,145714942829.99643,141823142641.82233,2.670831221966452,40.634583839711894,79.65998313243796,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0003142305873692609,,,,,3,4.0x constrained,4.0,4.0,0.82749331374612
All-On-Board,514.0799619275851,149416.26843903997,36,4150.451901084443,145714942829.99643,0.0,100.0,1223.5530378130024,1854.8809162884274,0,224,36,0,0,224,13.846153846153847,0.0,0.0,86.15384615384616,583.7315609599818,583.7315609599818,0.0,0.00036115413352560537,,,,,3,4.0x constrained,4.0,4.0,0.16858683950748818
Fixed-Threshold,2593.305747716377,149991.33791167982,255,588.2013251438424,145714942829.99643,108580961677.16647,25.483989789676997,31.512651239580613,79.65047961672413,0,0,31,36,193,0,11.923076923076923,13.846153846153847,74.23076923076923,0.0,8.662088319972241,8.662088319972241,0.0,0.001104615512304008,,,,,3,4.0x constrained,4.0,4.0,0.8504459466671304
Deadline-Energy,3049.348118924497,149829.8959566396,255,587.5682194378024,145714942829.99643,113580272014.68591,22.053106010412115,29.121305829347573,79.65047961672413,0,0,36,37,187,0,13.846153846153847,14.23076923076923,71.92307692307692,0.0,170.10404335996978,170.10404335996978,0.0,0.009213461957048051,,,,,3,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2820.8495316676294,149217.9419101328,255,585.1683996475796,145714942829.99643,102808661040.47961,29.44535471531905,30.356389135143157,79.65047961672413,0,0,36,57,167,0,13.846153846153847,21.923076923076923,64.23076923076923,0.0,782.0580898666406,782.0580898666406,0.0,0.00158615405850399,,,,,3,4.0x constrained,4.0,4.0,0.925066414739994
Heuristic-TVD,3019.506469097068,148653.20467903998,255,582.9537438393725,145714942829.99643,116038674580.47606,20.3659746029913,26.925892277979315,79.12592316894633,0,0,42,4,214,0,16.153846153846153,1.5384615384615385,82.3076923076923,0.0,1346.7953209600482,1346.7953209600482,0.0,0.01430692298946759,,,,,3,4.0x constrained,4.0,4.0,0.9902137608880306
All-Downlink,2449.820990927939,0.0,259,0.0,143751290598.0329,136549823818.19585,5.009671043562514,36.22262312100996,726.9090733329451,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00028307728755932587,,,,,4,4.0x constrained,4.0,4.0,0.7964374448377479
All-On-Board,562.6401618661297,149956.84858112,37,4052.8877994897293,143751290598.0329,0.0,100.0,1152.9063405974516,1798.9129001775214,0,223,37,0,0,223,14.23076923076923,0.0,0.0,85.76923076923077,43.15141888003291,43.15141888003291,0.0,0.00033923077773159515,,,,,4,4.0x constrained,4.0,4.0,0.18291446376660517
Fixed-Threshold,2371.692804043755,149995.83575317293,259,579.1345009775016,143751290598.0329,92647199793.01056,35.55035269069206,29.402289933828193,726.9090733329451,0,0,37,60,163,0,14.23076923076923,23.076923076923077,62.69230769230769,0.0,4.164246826645893,4.164246826645893,0.0,0.0010676908109766932,,,,,4,4.0x constrained,4.0,4.0,0.7710379508493009
Deadline-Energy,3075.974148135416,149502.04458373287,259,577.227971365764,143751290598.0329,101387516701.57404,29.470186820735623,21.85439317136467,726.8310659363178,0,0,41,39,180,0,15.76923076923077,15.0,69.23076923076923,0.0,497.9554162666964,497.9554162666964,0.0,0.009441153983621357,,,,,4,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2877.225857366954,149989.6372207466,259,579.110568419871,143751290598.0329,107454450647.48654,25.24974892367543,29.28942990091588,726.9090733329451,0,0,41,15,204,0,15.76923076923077,5.769230769230769,78.46153846153847,0.0,10.362779253318536,10.362779253318536,0.0,0.0014096169392220103,,,,,4,4.0x constrained,4.0,4.0,0.9353868786937178
Heuristic-TVD,2974.3223536972905,148788.32168138665,259,574.4722844841183,143751290598.0329,100745623404.79997,29.916717279073534,19.69141636505774,726.9090733329451,0,0,51,10,199,0,19.615384615384617,3.8461538461538463,76.53846153846153,0.0,1211.6783186133157,1211.6783186133157,0.0,0.01376115340882769,,,,,4,4.0x constrained,4.0,4.0,0.9669529750437779
All-Downlink,2624.3317650948316,0.0,259,0.0,145966253614.7567,142154292336.35153,2.611536011923654,32.73609921005294,77.76358537846562,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027576886798040225,,,,,5,4.0x constrained,4.0,4.0,0.8121048205851018
All-On-Board,570.4966053782173,148797.77890176,40,3719.944472544,145966253614.7567,0.0,100.0,1254.8455553134863,1867.4947826728135,0,220,40,0,0,220,15.384615384615385,0.0,0.0,84.61538461538461,1202.2210982400218,1202.2210982400218,0.0,0.00033423029190789047,,,,,5,4.0x constrained,4.0,4.0,0.176541338834248
Fixed-Threshold,2353.1383914711805,149985.7456475728,259,579.0955430408216,145966253614.7567,87085152842.50638,40.3388449823841,26.8970557791324,77.03007526323344,0,0,41,84,135,0,15.76923076923077,32.30769230769231,51.92307692307692,0.0,14.25435242674024,14.25435242674024,0.0,0.0010573071239587779,,,,,5,4.0x constrained,4.0,4.0,0.728183477651334
Deadline-Energy,3231.518516543301,149470.34771301312,259,577.1055896255333,145966253614.7567,117138102489.89507,19.749873968093144,21.78288153927727,75.64213874690826,0,0,39,21,200,0,15.0,8.076923076923077,76.92307692307692,0.0,529.6522869866649,529.6522869866649,0.0,0.009341154341550114,,,,,5,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2790.4266597121596,149983.71023253282,259,579.0876842954935,145966253614.7567,105480133925.39478,27.73662999957198,27.20494933723597,75.64213874690826,0,0,38,52,170,0,14.615384615384615,20.0,65.38461538461539,0.0,16.289767466673936,16.289767466673936,0.0,0.0013084623228328733,,,,,5,4.0x constrained,4.0,4.0,0.8635032246997707
Heuristic-TVD,3097.4487125127603,149866.78355914666,259,578.6362299580952,145966253614.7567,110170394325.23135,24.523380167035068,20.19926047409548,71.88916446915006,0,0,50,10,200,0,19.23076923076923,3.8461538461538463,76.92307692307692,0.0,133.21644085338357,133.21644085338357,0.0,0.012873077559141586,,,,,5,4.0x constrained,4.0,4.0,0.9585118255259287
All-Downlink,2656.6870243738504,0.0,257,0.0,136511684238.74997,125544697380.47523,8.033734928575198,35.892371621477345,112.48918967135168,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00036423085615611996,,,,,6,4.0x constrained,4.0,4.0,0.8021460374612049
All-On-Board,595.157492392802,149683.39299626666,37,4045.497108007207,136511684238.74997,0.0,100.0,1184.9460539986685,1861.6486786846222,0,223,37,0,0,223,14.23076923076923,0.0,0.0,85.76923076923077,316.6070037333202,316.6070037333202,0.0,0.00032884653102463257,,,,,6,4.0x constrained,4.0,4.0,0.17969870737813073
Fixed-Threshold,2344.2103134678023,149990.18800677275,257,583.6194085866643,136511684238.74997,75975778882.46153,44.344852745655906,26.660021275439675,112.35174409505873,0,0,40,89,131,0,15.384615384615385,34.23076923076923,50.38461538461539,0.0,9.81199322668175,9.81199322668175,0.0,0.0010096161321808512,,,,,6,4.0x constrained,4.0,4.0,0.7077984710551574
Deadline-Energy,3311.9742544415903,149983.25748351993,257,583.5924415701164,136511684238.74997,96979870920.23349,28.958556579946617,23.73149532666072,112.48918967135168,0,0,43,8,209,0,16.53846153846154,3.076923076923077,80.38461538461539,0.0,16.742516479949387,16.742516479949387,0.0,0.008685769101318259,,,,,6,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2791.1361356007083,149986.09398479958,257,583.6034785400761,136511684238.74997,88292972341.0016,35.32204013644503,29.794223506799714,112.48918967135168,0,0,35,49,176,0,13.461538461538462,18.846153846153847,67.6923076923077,0.0,13.906015200001491,13.906015200001491,0.0,0.0014003852042011344,,,,,6,4.0x constrained,4.0,4.0,0.8427408914358554
Heuristic-TVD,3070.814963922514,149671.10047504006,257,582.377822860078,136511684238.74997,92064594807.99045,32.559183251321166,22.28104674508507,112.48918967135168,0,0,49,13,198,0,18.846153846153847,5.0,76.15384615384616,0.0,328.8995249599916,328.8995249599916,0.0,0.014362692309077829,,,,,6,4.0x constrained,4.0,4.0,0.927185638536995
All-Downlink,2565.0205224621127,0.0,254,0.0,139247165035.33093,133818130750.98091,3.8988472641238503,34.17696786011753,78.97394509599184,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027076871797012596,,,,,7,4.0x constrained,4.0,4.0,0.8285189045450203
All-On-Board,644.6434444123786,149714.34449152,41,3651.569377841951,139247165035.33093,0.0,100.0,1237.4720120411948,1854.1319431143625,0,219,41,0,0,219,15.76923076923077,0.0,0.0,84.23076923076923,285.6555084800282,285.6555084800282,0.0,0.0003376916328516717,,,,,7,4.0x constrained,4.0,4.0,0.20822417431342857
Fixed-Threshold,2123.0763655419696,149996.46621674573,254,590.5372685698651,139247165035.33093,69855823517.9219,49.83321671202605,25.0144400365305,78.86012318811835,0,0,39,124,97,0,15.0,47.69230769230769,37.30769230769231,0.0,3.533783253324117,3.533783253324117,0.0,0.0011138453443821233,,,,,7,4.0x constrained,4.0,4.0,0.6857679653010409
Deadline-Energy,3095.910676740308,148836.5022854396,254,585.9704814387386,139247165035.33093,104826697988.29454,24.718971505310684,21.217972932321544,78.97394509599184,0,0,35,36,189,0,13.461538461538462,13.846153846153847,72.6923076923077,0.0,1163.497714559991,1163.497714559991,0.0,0.009104614414704533,,,,,7,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2761.549609160513,149993.31499653286,254,590.5248621910742,139247165035.33093,94470364394.93427,32.15634632779456,25.844378332663048,78.97394509599184,0,0,38,55,167,0,14.615384615384615,21.153846153846153,64.23076923076923,0.0,6.685003466663545,6.685003466663545,0.0,0.0014688458087710808,,,,,7,4.0x constrained,4.0,4.0,0.8919991232008525
Heuristic-TVD,2991.4220691530277,149645.40944944,254,589.1551553127558,139247165035.33093,111050685512.46921,20.24923057909831,20.489365896232965,78.65523991704464,0,0,44,7,209,0,16.923076923076923,2.6923076923076925,80.38461538461539,0.0,354.5905505600417,354.5905505600417,0.0,0.012847692190776937,,,,,7,4.0x constrained,4.0,4.0,0.9662494760031977
All-Downlink,2533.5936614346742,0.0,256,0.0,147675122448.8456,136992547483.91032,7.233835183468839,31.06743035179552,79.44232709372092,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002699999290948304,,,,,8,4.0x constrained,4.0,4.0,0.8446509489093562
All-On-Board,494.8136298061024,149861.08167381329,38,3943.7126756266653,147675122448.8456,0.0,100.0,1230.7280221474061,1881.2703544937385,0,222,38,0,0,222,14.615384615384615,0.0,0.0,85.38461538461539,138.9183261866906,138.9183261866906,0.0,0.00032961520796211867,,,,,8,4.0x constrained,4.0,4.0,0.16496125969637201
Fixed-Threshold,2068.5191645709438,149994.92618250582,256,585.9176804004134,147675122448.8456,76267904185.83827,48.354263791277816,23.428283607308064,79.4157147396965,0,0,34,118,108,0,13.076923076923077,45.38461538461539,41.53846153846154,0.0,5.073817493498581,5.073817493498581,0.0,0.0009800016414374113,,,,,8,4.0x constrained,4.0,4.0,0.6896041388904798
Deadline-Energy,2999.574752986594,149156.9015198396,256,582.6441465618734,147675122448.8456,111131007570.6533,24.74629055469456,22.568257022916434,79.33171732849058,0,0,34,39,187,0,13.076923076923077,15.0,71.92307692307692,0.0,843.0984801599989,843.0984801599989,0.0,0.009592691472230049,,,,,8,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2709.7704874215246,149662.57080943944,256,584.6194172243728,147675122448.8456,99244649590.57394,32.79528200496187,23.10451475706136,79.33171732849058,0,0,34,59,167,0,13.076923076923077,22.692307692307693,64.23076923076923,0.0,337.42919055999755,337.42919055999755,0.0,0.0014003852042011344,,,,,8,4.0x constrained,4.0,4.0,0.9033848830483324
Heuristic-TVD,2897.406235467151,149825.3379642133,257,582.9779687323474,147675122448.8456,109269150974.18565,26.007069327444587,22.355012719728776,78.96304636764486,0,0,43,11,206,0,16.53846153846154,4.230769230769231,79.23076923076923,0.0,174.66203578666955,174.66203578666955,0.0,0.013612308136474054,,,,,8,4.0x constrained,4.0,4.0,0.96593899938059
All-Downlink,2555.748586379738,0.0,256,0.0,145047080871.27374,138274748222.04004,4.669058217892719,37.4960716972247,80.08159020947357,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002619236161430868,,,,,9,4.0x constrained,4.0,4.0,0.7717679426545219
All-On-Board,706.7352512206525,148930.73767082664,42,3545.9699445434912,145047080871.27374,0.0,100.0,1145.5749353633669,1781.2408627006562,0,218,42,0,0,218,16.153846153846153,0.0,0.0,83.84615384615384,1069.262329173299,1069.262329173299,0.0,0.000347691597058796,,,,,9,4.0x constrained,4.0,4.0,0.21341520591765586
Fixed-Threshold,2769.96794799719,149991.94292746662,256,585.9060270604165,145047080871.27374,101571356560.65434,29.97352587137082,26.221181256302224,80.08159020947357,0,0,43,30,187,0,16.53846153846154,11.538461538461538,71.92307692307692,0.0,8.057072533330285,8.057072533330285,0.0,0.001033461348225291,,,,,9,4.0x constrained,4.0,4.0,0.8364564792630682
Deadline-Energy,3311.5505906984868,148704.56682895974,256,580.877214175624,145047080871.27374,105250998384.41954,27.436665562523377,21.049411778304087,80.06785752733217,0,0,43,29,188,0,16.53846153846154,11.153846153846153,72.3076923076923,0.0,1295.433171040053,1295.433171040053,0.0,0.009106922124584135,,,,,9,4.0x constrained,4.0,4.0,1.0
Priority-Aware,2942.6815869302914,149986.61936927965,256,585.8852319112486,145047080871.27374,101393510438.85287,30.096138557357456,26.832586895140913,80.08159020947357,0,0,41,34,185,0,15.76923076923077,13.076923076923077,71.15384615384616,0.0,13.38063072001836,13.38063072001836,0.0,0.0014280777227563353,,,,,9,4.0x constrained,4.0,4.0,0.888611394068906
Heuristic-TVD,3104.5914395570626,149124.92823504,256,582.519250918125,145047080871.27374,103641301620.93347,28.54644092223203,21.754321600664603,79.80025844459772,0,0,48,9,203,0,18.46153846153846,3.4615384615384617,78.07692307692308,0.0,875.0717649599792,875.0717649599792,0.0,0.013078846341858689,,,,,9,4.0x constrained,4.0,4.0,0.9375038534145506
